id_wil;kecamatan;kabupaten;provinsi
190201  ;Kec. Liukang Tangaya;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
120802  ;Kec. Baradatu;Kab. Way Kanan;Prov. Lampung
120624  ;Kec. Limau;Kab. Tenggamus;Prov. Lampung
190807  ;Kec. Majauleng;Kab. Wajo;Prov. Sulawesi Selatan
120212  ;Kec. Rumbia;Kab. Lampung Tengah;Prov. Lampung
191411  ;Kec. Paleteang;Kab. Pinrang;Prov. Sulawesi Selatan
131203  ;Kec. Sukadana;Kab. Kayong Utara;Prov. Kalimantan Barat
190704  ;Kec. Selomekko;Kab. Bone;Prov. Sulawesi Selatan
120526  ;Kec. Gedung AJI Baru;Kab. Tulang Bawang;Prov. Lampung
171010  ;Kec. Tombatu Utara;Kab. Minahasa Tenggara;Prov. Sulawesi Utara
160214  ;Kec. Marang Kayu;Kab. Kutai Kartanegara;Prov. Kalimantan Timur
150703  ;Kec. Sungai Pandan;Kab. Hulu Sungai Utara;Prov. Kalimantan Selatan
110531  ;Kec. Merapi Selatan;Kab. Lahat;Prov. Sumatera Selatan
190403  ;Kec. Polombangkeng Selatan;Kab. Takalar;Prov. Sulawesi Selatan
096004  ;Kec. Sail;Kota Pekanbaru;Prov. Riau
141006  ;Kec. Kahayan Hulu Utara;Kab. Gunung Mas;Prov. Kalimantan Tengah
190202  ;Kec. Liukang Kalukuang Masalim;Kab. Pangkajene Kepulauan;Prov. Sulawesi Selatan
166006  ;Kec. Samarinda Utara;Kota Samarinda;Prov. Kalimantan Timur
141307  ;Kec. Paju Epat;Kab. Barito Timur;Prov. Kalimantan Tengah
190104  ;Kec. Bantimurung;Kab. Maros;Prov. Sulawesi Selatan
091505  ;Kec. Tebing Tinggi Barat;Kab. Kepulauan Meranti;Prov. Riau
170505  ;Kec. Tenga;Kab. Minahasa Selatan;Prov. Sulawesi Utara
120321  ;Kec. Sungkai Barat;Kab. Lampung Utara;Prov. Lampung
191108  ;Kec. Rilau Ale;Kab. Bulukumba;Prov. Sulawesi Selatan
140427  ;Kec. Cempaga Hulu;Kab. Kotawaringin Timur;Prov. Kalimantan Tengah
140906  ;Kec. Sematu Jaya;Kab. Lamandau;Prov. Kalimantan Tengah
111108  ;Kec. Sikap Dalam;Kab. Empat Lawang;Prov. Sumatera Selatan
110371  ;Kec. Baturaja Timur;Kab. Ogan Komering Ulu;Prov. Sumatera Selatan
110611  ;Kec. Purwodadi;Kab. Musi Rawas;Prov. Sumatera Selatan
191109  ;Kec. Kindang;Kab. Bulukumba;Prov. Sulawesi Selatan
116301  ;Kec. Pagar Alam Utara;Kota Pagar Alam;Prov. Sumatera Selatan
140609  ;Kec. Katingan Hulu;Kab. Katingan;Prov. Kalimantan Tengah
180208  ;Kec. Banawa;Kab. Donggala;Prov. Sulawesi Tengah
150406  ;Kec. Lokpaikat;Kab. Tapin;Prov. Kalimantan Selatan
130611  ;Kec. Sungai Laur;Kab. Ketapang;Prov. Kalimantan Barat
121104  ;Kec. Mesuji Timur;Kab. Mesuji;Prov. Lampung
170237  ;Kec. Langowan Selatan;Kab. Minahasa;Prov. Sulawesi Utara
120312  ;Kec. Kotabumi Selatan;Kab. Lampung Utara;Prov. Lampung
161016  ;Kec. Kaubun;Kab. Kutai Timur;Prov. Kalimantan Timur
156004  ;Kec. Banjarmasin Utara;Kota Banjarmasin;Prov. Kalimantan Selatan
150204  ;Kec. Bati-Bati;Kab. Tanah Laut;Prov. Kalimantan Selatan
131311  ;Kec. Batu Ampar;Kab. Kuburaya;Prov. Kalimantan Barat
110913  ;Kec. Warkuk Ranau Selatan;Kab. Ogan Komering Ulu Selatan;Prov. Sumatera Selatan
130307  ;Kec. Mokok;Kab. Sanggau;Prov. Kalimantan Barat
130105  ;Kec. Jawai;Kab. Sambas;Prov. Kalimantan Barat
140302  ;Kec. Gunung Timang;Kab. Barito Utara;Prov. Kalimantan Tengah
170209  ;Kec. Langowan Timur;Kab. Minahasa;Prov. Sulawesi Utara
